#{"t_start": 1681480281.226133, "env_id": "TurtleBot3tentabot_drl-v00"}
r,l,t
34.357258,73,17238.639371
33.477536,95,17256.803506
30.902419,77,17272.014947
34.009061,71,17286.257997
34.713496,66,17299.098305
29.880441,64,17311.447816
27.436941,117,17333.095675
37.255398,93,17350.853064
34.508313,63,17363.517507
34.657119,72,17377.564515
37.402093,127,17401.150859
-10.803028,17,17405.392421
37.22415,109,17425.869277
34.038248,47,17435.46564
-10.351723,27,17441.743987
-5.585221,76,17456.95044
35.824472,76,17472.508476
30.256692,117,17494.074468
37.747111,112,17515.290753
31.929008,39,17523.538374
33.747782,119,17545.597243
32.38118,38,17553.74482
-12.817613,44,17562.7746
29.448546,94,17580.433718
38.279562,65,17592.962592
34.114442,73,17607.300701
26.014186,102,17626.595729
33.744594,55,17637.385799
-14.649289,41,17646.050498
36.957998,140,17672.670826
33.877717,156,17701.304706
37.076428,122,17724.018381
37.194711,128,17747.364936
34.709918,120,17769.890453
33.464139,121,17792.451321
33.082503,45,17801.667371
32.260263,45,17811.003321
33.964444,72,17825.25681
-11.545759,19,17830.006311
36.304357,101,17849.188748
-6.653765,157,17878.820803
35.198786,65,17891.369155
36.945169,103,17910.982684
36.415087,105,17931.15373
32.743952,45,17940.544308
36.763507,121,17963.019187
-10.187866,12,17966.722246
31.735848,26,17972.770146
33.903496,84,17988.392052
-14.2598,46,17997.840587
-10.489949,14,18001.567028
38.293945,134,18026.211527
36.735341,121,18049.672468
32.299062,95,18067.452306
36.349921,113,18088.513007
34.022273,57,18100.102679
32.19326,71,18114.182448
33.357292,66,18127.327196
35.061573,67,18140.476929
32.813327,51,18150.760074
35.92075,119,18172.634319
-12.054941,17,18177.056848
37.181255,124,18199.869135
33.809281,98,18218.325144
34.790635,103,18238.027754
35.696359,94,18256.671452
33.699354,68,18269.77354
35.310612,114,18291.144247
-15.968931,35,18298.542339
34.180836,51,18308.95595
34.611602,78,18324.18564
-11.732024,26,18329.927706
32.405922,94,18347.676959
33.718525,77,18362.685555
31.740439,94,18380.957085
31.338007,23,18386.250856
34.153955,128,18410.239251
30.961871,138,18436.338307
35.105542,85,18452.702513
38.853331,128,18476.28394
34.105692,102,18495.467151
31.423181,45,18504.858539
30.100198,47,18514.698444
-3.497311,91,18532.35531
31.846097,39,18540.853086
36.888141,93,18558.614318
33.588671,104,18578.46723
34.384679,86,18594.926899
32.124439,47,18604.791955
34.050313,58,18616.61196
34.469603,77,18632.56796
7.39678,165,18662.49373
33.986022,59,18674.678624
32.031807,50,18684.751984
32.27627,112,18705.526705
36.693708,89,18722.743165
31.632186,43,18731.722794
35.713571,76,18746.702349
35.226246,78,18761.474508
32.865976,92,18778.995325
-11.462613,18,18783.65754
32.343501,72,18797.216065
-11.498221,20,18802.281252
34.714036,77,18817.40341
32.817524,50,18828.398042
-10.036239,15,18832.513187
36.780866,113,18853.664964
33.808649,140,18879.621377
32.690517,95,18897.313822
-10.631816,15,18901.493591
31.263177,73,18915.736536
35.988657,111,18936.267584
38.169986,126,18959.725266
32.56389,90,18976.716619
33.197965,36,18984.601086
35.128071,91,19003.914278
33.710109,78,19019.338392
30.513001,48,19030.178507
29.549947,99,19049.007197
31.968426,53,19059.826118
35.071043,73,19074.312752
27.844165,90,19091.851107
32.267152,73,19106.094108
-10.19505,21,19110.921985
33.350058,42,19119.504912
34.151614,72,19133.103161
27.783406,55,19143.765321
35.133939,109,19164.52316
33.042078,51,19174.957666
33.608714,49,19184.803953
34.803417,92,19201.977894
32.550366,42,19210.421932
