#{"t_start": 1681438557.867591, "env_id": "TurtleBot3tentabot_drl-v00"}
r,l,t
38.104247,106,15668.498837
34.231251,75,15682.982873
34.855152,62,15695.448634
32.244441,70,15708.831452
37.117251,76,15723.455801
37.055962,149,15750.796627
36.555898,90,15767.713544
34.443009,82,15782.905501
-14.16827,24,15788.64521
36.736819,104,15808.0953
36.81322,103,15827.12889
30.071993,84,15843.700994
29.671717,98,15862.327394
34.843426,78,15876.900818
-10.98535,21,15881.858443
33.132398,70,15895.5829
-9.991927,18,15900.018595
35.024769,85,15915.78467
33.877006,84,15931.955191
36.555216,84,15948.087135
34.025384,53,15958.502844
33.897211,66,15971.338405
34.953105,97,15989.666983
36.766004,120,16011.729603
33.237991,42,16020.233769
-10.748274,37,16027.756455
-12.121657,31,16035.241233
34.478102,66,16047.882996
34.233057,87,16064.513354
36.800675,127,16087.752658
35.065958,99,16105.794786
32.857664,103,16125.197264
36.299366,80,16140.568356
33.158996,43,16149.410997
28.169438,117,16170.892879
34.522293,57,16182.217361
33.665638,78,16197.131414
33.452461,51,16207.739064
28.73459,72,16221.593039
35.256607,99,16240.921102
36.929258,103,16260.408401
34.665234,76,16275.121466
24.98449,79,16289.980855
27.067733,56,16301.097301
36.402976,93,16318.659512
35.687243,80,16333.911147
31.380535,84,16349.582924
38.240665,124,16372.319651
34.678007,94,16389.579339
34.020755,60,16401.378122
38.15864,127,16425.317968
32.516674,53,16436.148836
26.455634,105,16455.608206
-8.572777,45,16464.766404
32.405923,41,16473.24093
29.362445,54,16483.889002
33.710282,87,16500.510783
32.362061,79,16515.862238
-13.030543,22,16521.047581
36.577814,79,16535.950103
30.362677,104,16555.51215
32.546823,49,16565.345817
31.824214,32,16572.488774
33.875396,48,16582.568959
36.232309,84,16598.69079
35.825168,87,16615.965479
35.915525,68,16629.424041
28.756357,50,16639.526102
32.127941,55,16650.387153
33.172722,45,16659.457546
33.326027,55,16670.619367
30.377091,49,16680.523103
27.545635,59,16692.408933
38.339201,104,16711.866011
-11.03767,30,16718.33289
33.282384,57,16729.432351
35.365313,78,16744.287445
36.956049,101,16762.851983
-10.304832,35,16770.120501
38.122926,83,16785.869005
35.615196,70,16799.243752
33.16814,47,16809.528792
35.016322,79,16824.373932
31.489997,76,16838.809033
35.220361,92,16856.308459
35.640296,96,16874.264839
-10.27958,12,16877.732851
-9.589635,20,16882.801114
35.27506,83,16898.558598
35.503061,69,16911.833926
33.23834,53,16922.34758
33.418294,43,16931.559332
17.757956,119,16953.311053
31.913012,32,16960.24026
35.498481,80,16975.391809
33.226301,43,16984.189263
34.18216,63,16996.595892
33.724711,53,17007.676645
35.076236,68,17021.006677
35.848376,78,17035.881188
32.799718,68,17048.890687
32.400562,37,17056.94409
35.413443,110,17077.054968
33.843262,73,17091.078983
32.57045,98,17109.296824
32.490713,94,17126.75683
-12.759213,45,17135.815315
37.231877,119,17157.679254
25.45103,70,17171.238595
-9.043511,31,17177.979064
38.56005,109,17198.993303
35.45544,95,17216.811527
36.046209,74,17231.124935
23.726939,111,17251.581299
36.035422,90,17268.565088
36.125705,93,17285.870202
34.114039,115,17306.93106
31.69362,95,17324.635197
37.290111,135,17349.305073
35.935657,83,17365.047056
35.244074,85,17382.179326
-12.401392,63,17394.339983
21.216852,175,17425.501733
32.743707,216,17464.26195
37.783091,125,17487.127839
34.346405,79,17501.904765
34.851589,68,17514.829627
32.183659,87,17531.671326
38.7756,121,17553.782825
-10.610628,30,17560.146209
36.334529,97,17578.903663
33.608749,51,17589.404548
22.278843,118,17611.179769
36.164745,82,17626.670068
35.236436,71,17640.244191
16.478865,150,17667.300188
34.081114,63,17679.80565
-13.935187,83,17695.624652
35.49506,79,17710.392142
38.802257,131,17734.209084
34.290344,67,17747.01327
32.597428,125,17770.867389
14.015929,72,17784.98407
-10.737373,25,17790.602957
14.811696,117,17811.770787
35.471578,80,17826.76467
33.504417,51,17836.658233
32.448663,83,17852.144535
33.915359,53,17862.687461
31.608467,57,17873.536494
34.443611,59,17884.902872
33.538157,76,17899.582128
32.318839,77,17914.720941
-10.549417,22,17919.761569
37.012672,94,17937.449618
36.385855,101,17957.052209
-14.259903,29,17963.289952
33.98238,83,17978.913095
32.813881,79,17993.821359
33.986191,60,18005.459676
-11.360655,31,18012.424119
32.200038,33,18019.567442
32.691636,67,18032.611912
34.502294,78,18047.742487
33.428871,117,18069.524906
33.590767,47,18079.052637
35.104898,67,18092.43688
37.83752,103,18111.75642
33.381747,53,18122.104524
-12.212039,18,18126.395622
33.422963,50,18136.506851
34.120302,64,18149.741664
33.900369,61,18161.925116
34.052919,58,18172.976167
34.911083,69,18186.40882
30.160026,110,18206.858793
32.707175,42,18215.56863
35.349729,73,18229.505988
31.898229,66,18242.51999
37.356716,117,18263.951692
33.090706,61,18275.699172
36.325363,72,18289.755242
34.195549,59,18301.380485
34.660288,96,18319.503082
33.269167,65,18332.01491
32.068621,45,18341.721142
36.687315,90,18358.291525
-11.600712,23,18363.75991
35.677827,73,18377.68586
-20.146884,86,18393.716009
38.775579,113,18414.352881
35.892161,85,18430.280729
34.579215,120,18452.389434
36.33783,100,18471.365839
34.497429,68,18484.434732
32.790971,93,18501.827065
31.551759,58,18513.145942
39.701861,111,18534.670437
33.994346,92,18551.733373
35.129739,62,18563.837213
38.165803,111,18584.313407
34.234116,57,18595.866835
25.108788,90,18612.692009
32.155992,97,18631.097575
35.050546,66,18644.222925
33.30117,37,18652.107179
32.916461,50,18662.113474
34.606589,89,18678.853964
35.011131,109,18698.925306
21.379461,141,18725.658726
32.472897,31,18732.581904
-12.617492,22,18737.651905
34.080179,57,18748.851336
29.104232,84,18764.357463
31.407243,27,18770.452647
36.573603,90,18787.600838
34.054058,53,18797.938898
33.67092,62,18810.087849
30.305012,78,18825.014541
33.378766,43,18834.101089
36.179152,75,18848.431165
33.543793,46,18857.856907
36.498182,101,18876.707404
33.901848,56,18887.712095
34.931116,64,18900.306607
32.261464,32,18907.539299
32.869432,80,18923.256833
35.665315,115,18944.506567
35.414994,91,18961.770711
32.012877,95,18979.433175
32.996158,49,18989.109246
20.497165,102,19007.519889
38.702905,107,19027.470429
32.496058,57,19038.44494
34.565468,104,19058.103971
34.108759,92,19075.359585
22.655116,93,19092.541167
