#{"t_start": 1681267480.3165634, "env_id": "TurtleBot3tentabot_drl-v00"}
r,l,t
35.789577,82,14196.459854
32.830178,86,14212.103374
33.997973,69,14224.997377
34.394109,60,14236.578516
-4.995042,83,14252.294814
32.481281,70,14265.661003
-11.287101,54,14276.018552
32.96528,78,14290.445589
36.046692,71,14304.780221
32.017773,70,14318.239936
35.80481,78,14333.057349
35.379709,67,14346.000391
34.703069,67,14358.879588
33.225704,66,14371.320381
-12.384,62,14383.207829
34.108323,59,14394.787323
37.173055,104,14413.731535
31.88188,83,14429.057815
37.201457,93,14446.038954
-7.188059,37,14453.856794
-8.191303,15,14457.684959
33.744149,120,14479.479892
-9.551154,19,14484.899151
-7.673414,17,14489.175763
37.269068,99,14507.561168
36.459915,97,14525.574485
33.442906,81,14540.482249
-16.305313,57,14551.504481
35.36486,70,14564.811157
33.970923,78,14579.387366
-9.244733,10,14582.403148
33.961924,55,14593.449174
30.896175,34,14601.043748
-16.644372,79,14615.655927
34.188098,63,14627.713222
34.01572,112,14648.110542
-11.66047,58,14659.243297
33.090039,40,14667.701827
36.876937,135,14693.105846
36.146574,109,14713.069116
33.900147,54,14723.539778
33.731504,55,14734.550806
-9.656331,19,14739.089322
32.358946,36,14746.696968
-5.500269,70,14760.027059
34.632294,68,14773.191179
34.510733,157,14801.177465
36.119773,108,14820.931012
-9.477547,10,14824.14499
33.905922,74,14837.822325
-28.860339,98,14855.368542
-9.534807,10,14858.52927
-3.619671,92,14876.355665
35.128496,84,14892.345881
-10.026876,14,14896.100734
-8.566061,27,14902.109866
38.194525,115,14923.093686
31.84812,50,14933.202266
34.302245,70,14946.214782
-9.045288,22,14951.426437
32.971894,42,14960.064215
36.925732,110,14980.28359
35.766053,105,14999.467159
32.72712,83,15015.127381
34.414346,173,15046.007401
35.856888,103,15065.960603
35.033231,93,15082.869647
33.229082,40,15091.12736
-8.518973,19,15095.937424
32.998058,62,15108.088344
33.073131,54,15118.700181
-17.743155,81,15133.869718
37.330666,100,15152.186066
34.803936,62,15164.168412
33.313381,72,15178.055597
34.096789,95,15195.485971
-12.444571,30,15202.080799
30.834066,71,15215.235085
35.971935,78,15230.104514
33.893759,71,15243.482501
35.561621,119,15265.953615
-15.020972,34,15272.922252
35.47965,107,15292.607274
32.321851,118,15313.793249
33.616762,84,15329.093536
-15.560926,121,15350.620228
-9.73603,18,15355.156959
36.280432,141,15380.640782
32.610439,68,15393.39302
32.5858,81,15408.68252
35.751311,109,15428.267139
-9.898755,15,15432.204515
36.403749,96,15451.056638
34.356131,79,15466.267186
30.695582,51,15476.41962
31.640388,43,15485.466423
36.182944,99,15503.615695
36.781323,85,15519.434331
33.897409,44,15528.011546
35.936336,64,15540.415582
34.323181,128,15563.690766
32.239306,51,15574.039314
32.491456,114,15594.920641
35.463762,75,15609.054003
33.886398,53,15619.706347
33.195348,107,15640.355585
38.372926,128,15663.526675
-9.544188,13,15667.081332
-12.076084,43,15675.584532
32.069663,75,15689.863053
-6.740198,75,15703.775443
36.949098,100,15722.327663
34.281386,57,15733.540233
-8.645396,19,15737.984703
-8.669611,15,15741.893502
38.133661,85,15757.888559
33.02263,94,15775.436662
32.835426,45,15784.334116
38.017247,102,15803.183434
34.051364,64,15815.37784
33.562819,75,15830.285734
32.571961,37,15838.041688
31.118553,78,15852.9009
37.924582,103,15872.180856
-9.223816,36,15879.453346
33.167227,79,15893.848544
33.93526,114,15914.683439
-5.65556,105,15933.855646
-9.916765,22,15939.056406
-10.688506,26,15944.716408
32.242726,41,15953.369121
36.406311,104,15972.635307
32.277395,93,15989.876311
35.147731,82,16005.129085
28.78691,71,16019.203812
34.879285,80,16034.161247
32.919585,86,16049.879588
31.259857,38,16058.083869
33.033808,175,16089.406419
33.554502,113,16109.776171
-10.663811,62,16121.73772
-4.073009,112,16142.164363
32.321799,39,16150.09354
-9.635347,18,16154.676335
32.197059,123,16176.920695
33.788278,53,16187.658599
-14.927651,38,16195.436946
33.013477,52,16206.775278
-9.159082,17,16211.150055
33.573179,78,16225.753561
33.745113,78,16240.603847
32.422831,59,16251.898196
30.128305,143,16277.728428
34.548654,114,16298.410116
31.078087,23,16303.77445
33.950557,67,16316.678385
32.972236,85,16332.503
32.173119,166,16362.038721
35.280579,111,16382.292534
24.273226,101,16401.491724
37.218823,96,16419.230202
31.825289,34,16426.31619
32.867333,50,16436.414515
-9.785952,14,16440.306709
-9.071226,65,16452.854201
-12.569781,35,16460.382388
-9.720288,15,16464.393706
34.957544,79,16479.15232
27.44631,117,16500.149297
33.671573,79,16514.799284
-8.55524,43,16523.379528
34.01401,69,16536.884244
-1.087385,149,16563.481001
34.063814,122,16586.324616
-14.336976,62,16598.202221
33.350327,73,16612.038058
-12.243991,29,16618.254274
34.802977,141,16643.660661
33.622828,69,16656.617176
35.468989,64,16668.826698
32.921998,91,16685.52607
35.687224,75,16699.611532
32.453975,48,16709.585126
33.507166,48,16719.182908
33.232239,67,16731.889835
36.922223,115,16752.794393
-12.268607,19,16757.346526
31.479392,30,16763.915192
36.745135,115,16785.482463
36.330656,126,16808.022311
33.934774,64,16820.369661
35.085176,80,16835.855969
33.456976,69,16848.896529
31.515909,65,16861.542098
-10.347223,18,16866.253883
34.8705,69,16879.273013
-11.388684,55,16889.937561
32.570862,92,16907.019947
35.662705,98,16925.302528
35.566394,87,16941.258292
36.880662,123,16964.272373
-4.406536,68,16976.997377
34.520235,88,16993.370248
32.726373,76,17007.461565
-8.559934,26,17013.171308
35.603913,107,17032.732976
31.079758,71,17046.092686
-8.511969,14,17050.116492
-11.823727,23,17055.255497
-8.812137,160,17083.900044
-9.360602,27,17089.733743
35.445677,94,17107.199939
35.026512,60,17118.862837
-11.875503,72,17132.333411
31.936541,44,17141.207753
36.290507,98,17159.909096
34.314054,115,17180.624046
31.279993,55,17191.402658
33.086063,47,17200.899505
32.365767,59,17212.208743
-11.213385,21,17217.147079
32.82834,59,17228.330657
-10.169274,22,17233.435976
30.990033,56,17244.232094
36.145721,99,17262.325154
36.030876,125,17285.229708
-8.163613,28,17291.499876
33.156809,46,17301.115197
-12.137452,84,17316.539598
37.187442,89,17333.327505
36.097392,115,17354.993426
32.987156,65,17367.359659
35.050751,121,17389.50676
36.758529,117,17410.941262
-9.626116,54,17421.39794
34.23675,145,17447.436999
35.589772,76,17461.867521
38.124404,127,17484.924252
-10.440573,17,17489.360674
38.937359,138,17514.078227
38.278944,117,17536.317112
37.781872,172,17566.775365
-8.247367,16,17570.960238
35.659306,121,17592.973748
32.400947,54,17603.545408
-9.374397,15,17607.375318
34.396542,96,17625.112041
33.221119,82,17640.589303
33.995374,105,17659.570779
34.784179,90,17676.331702
36.613825,138,17701.221748
33.764469,45,17711.015508
33.175246,54,17721.658009
35.007287,136,17746.378884
33.68733,98,17764.573068
-9.325536,11,17767.94637
-10.74028,15,17771.83841
34.918146,110,17791.868003
31.973431,63,17804.237671
34.041091,48,17813.786368
39.09875,116,17835.069742
34.742767,102,17853.851958
33.916674,89,17870.09265
33.54181,66,17882.757373
31.78068,59,17894.388798
31.984588,84,17910.748848
35.309223,141,17935.89529
34.872,84,17951.663553
36.899115,128,17974.83336
34.471203,114,17995.572335
32.15119,71,18008.882071
32.548706,38,18016.683377
-10.001099,13,18020.38236
34.714097,115,18041.270842
34.365826,77,18055.677655
36.234219,88,18072.179415
-9.818153,14,18075.734633
35.418139,69,18089.74503
34.041785,47,18099.06926
-8.307861,13,18102.599958
-8.441054,84,18117.903522
33.421162,156,18145.298994
33.489644,61,18157.528404
32.742387,62,18169.75381
-9.683434,11,18172.921495
-8.246432,18,18177.581072
33.424437,84,18193.558451
34.108606,92,18210.960905
36.69827,100,18229.540099
26.816906,82,18244.631099
-13.308069,35,18251.817378
34.201166,46,18261.121972
35.156749,79,18276.0673
31.510173,92,18294.04999
28.945446,62,18305.762397
33.6406,95,18323.48446
31.169734,32,18330.521011
35.53609,116,18351.935635
36.949213,100,18370.226843
37.401107,88,18386.544559
34.106842,46,18395.925122
32.592727,54,18406.294038
35.447368,75,18420.625622
32.859928,48,18430.273013
34.341656,53,18440.764608
32.63476,51,18450.805402
32.045042,92,18467.73959
36.469327,114,18489.368531
36.139705,99,18507.495512
34.088213,120,18529.509567
-10.28244,22,18534.692751
32.649764,52,18544.91205
31.870336,38,18552.628056
-13.77205,68,18565.454186
35.512494,91,18582.633482
32.795034,45,18591.444309
32.630586,48,18600.959536
36.655781,99,18619.288778
34.440234,54,18629.898623
28.009984,157,18657.845279
33.965143,64,18671.29613
32.575113,53,18681.998852
32.543392,64,18694.268914
34.223767,73,18708.084053
35.358429,98,18726.21093
34.408254,63,18738.664355
33.451367,102,18757.338246
35.848444,117,18778.560205
24.094845,170,18808.726055
-14.572143,37,18816.3465
33.467251,79,18831.529018
33.961539,73,18845.31844
34.837121,73,18860.411844
36.312782,105,18879.692594
-10.155785,13,18883.279988
32.639995,58,18894.518453
33.11475,51,18904.494633
-10.813293,51,18914.375274
34.719145,120,18936.402584
31.183001,96,18954.011724
-9.527427,15,18957.877641
32.887613,45,18967.040161
33.10423,82,18982.750551
32.368049,49,18992.662316
32.748529,37,19000.498539
33.420163,56,19011.636934
33.46535,46,19020.962097
-8.873693,23,19026.116101
32.601281,28,19032.335048
